city,count
Otyizeva­Deutsch-Südwest-Afrika,0
Ovelgönne?,0
Owen,1
Owen a. Teck,0
Owen u. Teck,0
Oxford­England,1
Padang Pandjang­Sumatra,0
Paderborn,6
Padernborn,1
Paese,0
Pähl,1
Pailey­Schottland,0
Paisley­Schottland,0
Palanca­Ungarn,1
Palanka­Serbien,1
Pala­Ungarn,0
Palmbach,0
Palmspring,1
Palzino,0
Pancevo,0
Pappelau,0
Paramaribo,0
Parchim,2
Pargow,0
Paris,1
Paris­[Frankreich],0
Paris­Frankreich,4
Partheney,1
Paschan,0
Pasewalk,0
Páskeresatur­Ungarn,0
Passau,1
Passbusch,0
Patersberg,0
Patna­Indien,0
Pattensee,0
Pattensen,0
Paut-Randszen,0
Payern,0
Payerne,1
Pécpárad,0
Péfagier,1
Pegau,0
Peine,0
Peißen,1
Peitz,0
Peking­China,1
Penkshire­Schottland,0
Peoria,1
Peredebroi?,0
Perlach,0
Perleberg,1
Perleberg i. Priegnitz,0
Perles­Frankreich,1
Pernau,0
Perouse,0
Perth­Schottlan,0
Perth­Schottland,0
Peru,0
Pesch­Ungarn,0
Pessades,0
Peßerat Arrasch?,0
Pesth­Ungarn,0
Pest­Ungarn,0
Péteri,0
Petersberg,0
Petersburg­[Russland],0
Petersburgh,1
Petersburg­Russland,0
Petershain,0
Peterzell,0
Petrshain,1
Pettinain­Schottland,0
Pfäfers­Schweiz,1
Pfaffenhofen,0
Pfäffingen,0
Pfäfikon,0
Pfahlbaum,0
Pfalzgrafenweiler,1
Pfeffingen,0
Pfiffelbach,0
Pflaumloch,0
Pflummern,0
Pförten,1
Pforzheim,8
Pfrondorf,0
Pfronten,1
Pfuhl,0
Pfulingen,0
Pfullingen,8
Pfyn,0
Philadelphia,2
Philadelphia­USA,2
Philalelphia­USA,1
Pillkallen,0
Pinneberg,0
Pinnow,0
Pinoche,0
Pirkenzell i.d. Oberpfalz,0
Pirmasens,0
Pissen,1
Pitcairn,0
Plainfield,0
Plainpalais-Genf­Schweiz,1
Plankstatt,0
Plathe,0
Plattenhardt,0
Platzweg,0
Plau,0
Plaue a.H.,0
Plauen,2
Plauen i. Voigtland,0
Plawniowitz,1
Pleidelsheim,0
Pleidesheim bei Marbach,0
Pleschen,0
Pleß,0
Pless i. Oberschlesien,0
Plettenberg,1
Pleuhen,0
Plieningen,3
Pliezhausen,0
Plitzkau,0
Plochingen,2
Plochingen nach Verwundung,1
Plön,1
Plön i. Holstein,1
Ploßig,0
Plüschow,0
Plymouth­England,0
Pohlitz,0
Pokrent,0
Poldrail,1
Poley,0
Polfingen,0
Pollnow,0
Pöllwitz,1
Poln[isch] Crone,0
Polssen i.d. Uckermark,0
Pommern,2
Pommersfelden,0
Pontresina­Schweiz,1
Ponts s. Seine­Frankreich,0
Poppenweiler,0
Poreiar­Südindien,0
Pörnbach i. Oberbayern,1
Porrentruy,0
Pörsten,1
Port Elizabeth­Süd-Afrika,0
Porto alegr­Brasilien,1
Porto Alere­Brasilien,0
Poschiavo­Schweiz,1
Posen,2
Poswol,0
Potsdam,18
Potsdam ?,1
Potsdam?,1
Potsdam-Rehbrücke,1
Pottsville,0
Pozarevatz­Serbien,0
Pr. Friedland,0
Pr. Minden,0
Pr. Oldendorf,0
Pr. Uedem,0
Praest,0
Prag,3
Prag­Österreich,0
Prag­Tschechoslowakei,2
Pratteln,0
Präwesin,1
Preetz,0
Premslin,0
Prenzlau,0
Prenzlau i.d. Uckermark,0
Prenzlau],0
Preßburg[,0
Pretoria,1
Prettin a.d. Elbe,0
Preuß. Oldendorf,0
Preußisch Eylau,0
Preußisch Oldendorf,1
Preußisch Stargard,0
Priem a. Chiemsee,1
Prießen,0
Prilly,0
Prilup Pyritz,0
Prisank­Jugoslawien,1
Pritzwalk,0
Pritzwalk i.d. Mark Brandenburg,0
Pritzwalk i.d. Priegnitz,0
Pronstorf i. Holstein,1
Prosenwinkel,0
Protsch,0
Prov. Ostpreußen,0
Providence,0
Pruem,0
Prüm i.d. Eifel,0
Pruntrut­Schweiz,1
Puffendorf,0
Pulsnitz,0
Püttlingen,0
Pyritz,0
Quackenbrück,1
Quakenbrück,1
Quassel,0
Quedlinburg,2
Queichhambach i.d. Pfalz,0
Quellenstein­Livland,0
Querenhorst,1
Querfurt,2
Quirnbach,0
Quisdorf,0
Quito­Südamerika,1
Quolsdorf,0
Racz Hidasch­Ungarn,0
Rade vorm Walde,0
Radebeul,3
Radmannsdorf­Österreich,0
Radolfzell,1
Ragaz,0
Ragaz­Schweiz,1
Raguhn,0
Rahden,0
Raitenbuch,0
Raleigh,0
Ralkwitz,0
Rammingen,0
Ramsberg,0
Ramsen,0
Rangendingen,0
Rania,1
Ranis,1
Rankweil,1
Ransweiler,0
Rappenau,1
Rapperschwyl,0
Rappertsweiler,0
Rappoltsweiler,1
Rarzymowo,0
Rastadt,0
Rastatt,1
Rastede,1
Rastorf,1
Rathenow,1
Rathenow [a.d. Havel],0
Ratibor,0
Ratiboritz,0
Ratshausen,1
Ratzebuhr,0
Ratzeburg,3
Ratzeburg i.L.,0
Ratzeburg],0
Ratzenreuthe,0
Ratzenried,0
Rauckendorff,0
Ravensburg,43
Ravensburg-Weingarten,1
Rawicz,0
Reading,0
Reaucourt a.d. Somme,1
Rebensburg,0
Rebstein,0
Rechberghausen,0
Rechenberg,0
Rechentshofen,0
Réchicourt,1
Reckenweil,0
Recklinghausen,0
Rees,1
Regelsbach,1
Regensburg,1
Regenwalde,1
Regis-Breitingen,1
Regs,0
Rehborn,0
Rehle,0
Rehme,0
Rehna,1
Rehorst,0
Reibeisen,0
Reiboldsgrün i. Vogtland,1
Reichelsheim,0
Reichenau,0
Reichenau i. Bodensee,1
Reichenbach,0
Reichenbach a.d. Fils,0
Reichenberg,0
Reicheneck,1
Reichenhall,0
Reiden,0
Reigoldswyl,0
Reihen,0
Reims,3
Reims­Frankreich,1
Reinach,0
Reinachmühle,0
Reinbek,1
Reinfeld,0
Reinfeld i. Holstein,0
Reinsbronn,0
Reischenbach i.d. Rheinpfalz,0
Remscheid,0
Renan,0
Rende?,0
Rendsburg,0
Rengsdorf,1
Rennerod,0
Rennigsheim,0
Renningen,0
Reps,0
Rethel,1
Reubach,0
Reudern,0
Reusten,0
Reute,2
Reutin,0
Reutingen,1
Reutlingen,47
Reutlingen?,0
Reutöingen,1
Reutti,0
Reval­Estland,0
Rexingen,0
Reyden,0
Reyenwalde,0
Rhede,0
Rheden,0
Rheeßen,0
Rheinberg,0
Rheinbischofsheim,1
Rheine,0
Rheineck[,0
Rheinfelden,0
Rheinfelden­Schweiz,2
Rheinpfalz,0
Rheydt,1
Rhinow,0
Rhoden,1
Rhodeno?,0
Ribécourt­Frankreich,1
Ribnitz,1
Richen,1
Richensee,0
Richenthal,0
Rickenbach,0
Ridenberg,1
Ried,1
Riedbach,0
Riedenberg,0
Riederich,0
Riedhammer,0
Riedheim,0
Riedholz,0
Riedlingen,6
Riedlingen [a.d. Donau],0
Riedlingen a.d. Donau,1
Riehen,1
Riehen­Schweiz,1
Riekelrath,0
Rielinghausen,0
Riepe,0
Riesa,0
Riesbach,0
Riesenburg,1
Riesetye,0
Riestaedt,0
Riesum,0
Rietberg,0
Rieth,0
Rietzel,1
Riga,5
Riga­Livland,1
Riga­Russland,0
Rigi,1
Rimburg,0
Ringenberg a.d. Wesel,1
Ringenkuhl,0
Ringingen,0
Ringscheid,0
Ringstedt,0
Rinkemis,0
Rintel,0
Rinteln,1
Rinteln a.d. Weser,1
Rintheim,0
Rißtissen,0
Rivaz,0
Röbel,0
Rochoster­USA,0
Roda,0
Rodenäs,0
Roellshausen,0
Roelsburg?,0
Rogent sur Seine,1
Roggow,0
Rogisinsky,0
Röhlingen,1
Rohracker,0
Rohrbach,0
Rohrdorf,0
Roklum,0
Rolle,0
Rom[­Italien],0
Romain,1
Roman,0
Romanshorn,1
Romanshorn­Schweiz,1
Rom­Italien,3
Rommelshausen,0
Ronneburg,0
Roppertsweiler,0
Rorschach­Schweiz,1
Rosario de Santa Fè­Argentinien,0
Röschenz,0
Roscinno,1
Rosenau,0
Rosenberg,1
Rosenfeld,0
Rosenheim,0
Rosenthal,0
Roßach,0
Roßbach,0
Roßberg,0
Rössel,0
Rossewitz,0
Roßla,1
Rossla a. Harz,0
Roßlau,0
Rossleben,0
Roßwag,0
Rostock,22
Rotenburg,1
Rotenburg a.d. Fulda,1
Rotenburg a.d. Wümme,1
Roth,0
Roth a.S.,0
Roth a.See,0
Rotha,1
Rothau i.d. Vogesen­Frankreich,1
Rothenacker,0
Röthenbach,0
Rothenbach-Werk,0
Rothenberg,1
Rothenburg,0
Rothenburg o.d. Tauber,0
Rothenfluh,0
Rothenmoor,0
Rothesay­Schottland,0
Rothselberg i.d. Rheinpfalz,0
Rottach-Egern,1
Rötteln,1
Rottenburg,8
Rottenburg a. Neckar,1
Rottenburg a.N,0
Rottenburg a.N.,0
Rottenmann,1
Rottenmünster,3
Rotterdam,0
Rottweil,24
Rottweil a.N.,0
Rottweil-Rottenmünsteer,1
Rougemont,0
Rouvroy i.d. Argonnen,1
Rovaniemi­Finnland,0
Rövershagen,1
Roxburghshire­Schottland,0
Rozanka,0
Ruchow,0
Ruchsen,0
Rückeroth,0
Rudersberg,1
Rüdersdorf,1
Rudmersbach,0
Rudolstadt,5
Rued[,0
Ruelfingen,0
Rufen i.d. Neumark,0
Rügenwalde,0
Ruhkrog,0
Ruhland,0
Rühn,0
Ruhrort,0
Ruhrort a. Rhein,0
Ruhrort-Beeck,0
Rummelsburg i. Pommern,1
Rummerfeldt,0
Rümmingen,0
Ründeroth,0
Rünenberg,0
Runkel a.d. Lahn,0
Rupertshofen,0
Rüschlikon­Schweiz,1
Rusenberg [Gmd. Moosbeuren],0
Rußheim,0
Rüstenschill,0
Rutesheim,0
Rützen,0
Rutzenmoos,0
Rüxleben,0
Rybenick,0
Rybnik?,0
S[ächsisch-]Steen,0
S[aint] Imier,0
Saalfeld,1
Saalfeld a.d. Saale,1
Saarbrücken,4
Saarlouis,0
Saarn,0
Saas,0
Sachsen-Altenburg,0
Sachsenhausen,0
Sächsich-Regen,0
Sächsisch Regen,0
Saeno?,0
Saffig,1
Säfvared­Schweden,0
Sagan,0
Salach,0
Sälder,0
Salem,0
Saleske,1
Salò a. Gardasee­Italien,1
Salon,2
Salt,0
Salux,0
Salzburg,0
Salzburg­Österreich,2
Salzderhalden,0
Salzhemmendorf,0
Salzufflen,0
Salzuflen,1
Salz-Uflen,0
Salzwedel,4
Sambleben,0
Samen,1
San Diego,1
San Francisco,1
San Remo­Italien,1
Sande,0
Sandel,1
Sandesneben,0
Sandhausen,0
Sandhofen,0
Sangerhausen,2
Sangershausen,0
Santiago de Chile­Chile,0
Santiago­Chile,1
Sao Paulo,0
Sao Paulo­Brasilien,1
Sarata,0
Saratoga,1
Sarbia,0
Sarne,0
Sarnen,0
Sarstedt,0
Saslisgrün i. Voigtland,0
Sassafahrt,0
Satrup,0
Satteldorf,0
Sauchy l'Estree,1
Sauggart,0
Saulgau,7
Saulwitz,0
Sayda,0
Scaby,0
Schaafhausen,0
Schaarhof,0
Schabow,0
Schachen,1
Schaffhausen,2
Schaffhausen­[Schweiz],0
Schaffhausen­chweiz,0
Schaffhausen­Schweiz,8
Schalksmühle,1
Schandau,0
Schänis,0
Scharnebeck,1
Scharnhausen,0
Schäßburg,3
Schatzlar,0
Schauen,2
Schauern,0
Schauren,0
Schchen,1
Schechen i. Harz,1
Scheer,0
Schefflenz,0
Scheibenberg,0
Schelklingen,1
Scherzheim,1
Scheßlitz,0
Schiersfeld i.d. Pfalz,0
Schiers­Schweiz,1
Schik-Lung­China,0
Schildau,0
Schildesche,0
Schillingstadt,0
Schiltach,1
Schiltern,0
Schinditz,0
Schinznach,0
Schirmeck i.d. Vogesen,2
Schkeuditz,1
Schkoelen,0
Schladming­Österreich,1
Schlath,0
Schleben,0
Schledehausen,0
Schleitheim,1
Schleiz,0
Schleswig,4
Schleswig-Holstein,0
Schleusinger Neudorf,0
Schliengen vor Basel,0
Schlierbach,0
Schlierfurt,0
Schlochau,0
Schlogge,0
Schloos-Chemnitz,0
Schloß Altshausen,1
Schloß Bersulza,1
Schloß Burgberg,0
Schloß Ellwangen a.d. Jagst,0
Schloß Elsterwerda,0
Schloß Kattowitz,0
Schloß Langenberg,0
Schloß Langenburg,1
Schloß Lichtenegg,1
Schloß Meseritz,0
Schloß Moosberg,1
Schloß Neresheim,0
Schloß Obernitz,1
Schloß Schöckingen,1
Schloß Schülzburg,0
Schloß Taxis,0
Schlosswil­Schweiz,1
Schlotheim,0
Schlüchtern,1
Schmalstede i. Holstein,0
Schmerbach,0
Schmidberg,0
Schmidelfeld,0
Schmiden,1
Schmiedeberg,0
Schmiedelfeld,0
Schmieheim,1
Schmoellen,0
Schmölln,0
Schnaith,0
Schnaitheim,1
Schneidemuehl,0
Schneidemühl,0
Schneidheim,0
Schnellewalde,0
Schnersdorf,0
Schneverdingen,0
Schobüll,0
Schöckingen,0
Schoena,0
Schoenebeck,0
Schoenenbuch,0
Schoeningen,0
Schoenwalde,0
Schoeppenstedt,0
Schomberg,0
Schömberg,1
Schönaich,0
Schönbach,0
Schönberg,0
Schönborn,0
Schonborn?,0
Schondorf,1
Schönenberg,1
Schönenwarth,0
Schönenwerd,0
Schönfeld a.d. Saale,0
Schönholzensweilen,0
Schönholzersweilen,0
Schöningen,0
Schönmünzach,0
Schöntal,1
Schöntal-Rossach,1
Schönthal,0
Schopfheim,1
Schopfloch,0
Schöppenstedt,0
Schornbach,0
Schorndorf,13
Schornweisach,0
Schorstädt,0
Schörzingen,1
Schosnitz,1
Schoßdorf,0
Schötmar,0
Schötmar?,0
Schotten,0
Schottland,1
Schramberg,1
Schraplau,0
Schrezheim,1
Schriesheim,1
Schrozberg,2
Schucha,0
Schulpforta,0
Schul-Pforta,0
Schuls-Traps,1
Schülzburg,0
Schupfart,0
Schüpfheim,0
Schura,0
Schussenried,5
Schüttdorf,1
Schüttorf,0
Schützingen,0
Schwabach,0
Schwabach i. Mittelfranken,0
Schwabbach,0
Schwäbich Hall,1
Schwäbisch Gmünd,22
Schwäbisch Hall,21
Schwabsberg,0
Schwabstedt,0
Schwagets,0
Schwaigern,1
Schwaikheim,1
Schwalm,0
Schwanau-Allmannsweiler,0
Schwangau,1
Schwann,0
Schwarme,0
Schwartau,1
Schwartzenbeck,0
Schwarza a.d. Saale,1
Schwarzenbach a.d. Saale,1
Schwarzenberg,1
Schwarzenberg i. Murgtal,1
Schwedt a.d. Oder,0
Schwei,1
Schweidnitz,2
Schweinau,1
Schweinfurt,0
Schweiz,1
schweiz. Paradies,0
Schwellbrunn,0
Schwelm,1
Schwenningen,3
Schwenningen a.N.,0
Schwensbye,0
Schwerin,10
Schwerin a.d. Oder,0
Schwerin a.W.,0
Schwerte,0
Schwetz,0
Schwetz a.d. Weichsel,1
Schwickershausen,0
Schwieberdingen,0
Schwiebus,0
Schwiebus i.d. Mark Brandenburg,0
Schwittersdorf,0
Schwöbber,0
Schwochek,0
Sct. Joost,0
Scuol­Schweiz,1
Sechtenhausen,0
Sechtes­Finnland,0
Seckenheim,1
Seddin,0
Seega,1
Seehausen,0
Seehausen i.d. Altmark,0
Seeheim i. Hessen,1
Seelow,0
Seen,0
Seenstedten,0
Seesen,0
Seesen a. Harz,1
Seesen?,0
Segeberg,0
Segringen i. Mittelfranken,0
Sehlen auf Rügen,0
Seidingstadt,0
Seiffen i. Erzgebirge,0
Seitingen,1
Selb i. Oberfranken,0
Selens­Frakreich,1
Selgenau,0
Sellenstedt?,0
Selters,0
Selters i. [Unter-]Westerwald,0
Seltz,0
Sembach i.d. Pfalz,0
Sembach i.d. Rheinpfalz,0
Sempach,0
Sempst­Belgien,1
Senden,0
Senftenberg,1
Sengwarden,0
Senieres,0
Sennfeld,1
Sennheim,1
Senst,0
Seon,0
Serbien,0
Serepta,0
Seth,0
Setzach,0
Setzingen,0
Seuckendorf,0
Seut im Engadin,0
Sevelen,0
Severn,0
Sèvres bei Paris­Frankreich,1
Shanghai­China,1
Sheffield­England,1
Shidsuokshi­Japan,0
S'Hutogenbosch­Holland,0
Siberatsweiler,1
Sickershausen,0
Siebeneichen,0
Siegburg,0
Siegen,0
Sierra Leone­[Westafrika],0
Sießen,1
Sietzsch,1
Sigmaringen,10
Sigmaringenstadt,0
Sigriswil­Schweiz,1
Silenbuch,0
Silkerode,1
Silstedt,1
Simfaropol i.d. Krimm­[Russland],0
Simla­Ostindien,0
Simmen i. Hunsrück,1
Simmern,1
Simmozheim,0
Simpheropol a.d. Krim­[Russland],0
Sindelfingen,3
Sindlingen,0
Sins,0
Sinsheim,1
Sinsheim a.d. Elsenz,0
Sitterdorf,0
Skagerrak,1
Skalmierzye,0
Skipton,1
Slawenitz,0
Sliven­[Bulgarien],0
Sliven­Bulgarien,0
Smazin,0
Smyrna­Kleinasien,0
Soden,1
Soden a.d. Werra,0
Soden i. Taunus,1
Soest,3
Söflingen,0
Söhlde,1
Söhnstetten,0
Solingen,2
Solingen-Ohligs,1
Söllingen,0
Solln,1
Solothurn,0
Solothurn­[Schweiz],0
Solothurn­Schweiz,7
Solz ü. Bebra,1
Somborn,0
Sommaisne,1
Somme,1
Sömmerda,1
Sommerfeld,0
Sommersdorf,1
Sommershausen,1
Sommerstedt,0
Sondelfingen,0
Sonderbuch,0
Sonderburg,1
Sonderhofen,0
Sondershausen,2
Sondershausen i. Thüringen,0
Sondrshausen,1
Sonneberg,0
Sonnenburg,0
Sonnewald i.d. Lausitz,0
Sontheim,0
Sontheim a.d. Brenz,1
Sontheim a.d.B.,0
Sontheim i. Stubenthal,0
Sonthofen,1
Sophienhof,0
Sorau,0
Sorau i.d. Niederlausitz,0
Sörup,0
Soutra,0
Spaichingen,5
Spandau,0
Sparneck i. Oberfranken,0
Speicher,0
Speyer,0
Spiegelberg,1
Spieka,0
Spielberg,1
Spören,1
Spornitz,0
Sprantal,0
Sprendlingen i. Rheinhessen,0
Springe,0
Springfield Clark,1
Sprottau,0
St. Albans­England,1
St. Andreasberg i. Harz,1
St. Aubin,0
St. Barrington,0
St. Blasien,2
St. Blasien i. Schwarzwald,1
St. Brais,0
St. Christina,0
St. Dié,2
St. Gallen,1
St. Gallen­[Schweiz],0
St. Gallenkappel,0
St. Gallen­Schweiz,3
St. Georgen,0
St. Georgen a.d. Stiefing,1
St. Gérard­Belgien,1
St. Goar,0
St. Goar a. Rhein,0
St. Goar a.Rh.,0
St. Goarshausen,0
St. Hippolyte du Fort,0
St. Imier,0
St. Immer,0
St. Jago­Chile,0
St. Johann,1
St. Jost,0
St. Louis,2
St. Marie Münsterthal,0
St. Marie-aux-Mines,0
St. Martin,0
St. Mauritz,0
St. Nazaire,1
St. Ottilien,1
St. Paul,1
St. Peter-Ording,1
St. Petersburg,0
St. Petersburg­[Russland],0
St. Petersburg­Russland,1
St. Peter­Schweiz,1
St. Prex,0
St. Quintin­Frankreich,1
St. Radegund,1
St. Remy-Neuvizy,1
St. Thomas­Westindien,0
St. Ursanne,0
St. Verena ob Solothurn,1
St. Vith,0
St. Wendel,0
St.Gallen­Schweiz,0
Sta. Maria i.M.,1
Staad,0
Staargard,0
Stade,2
Stadt,0
Stadt Zinne,0
Stadtberg,0
Stadthagen,0
Stadthaldendorf,0
Stadtilm,0
Stadtoldendorf,0
Stadtprozella,0
Staedtel,0
Stäfa,0
Stäfa­Schweiz,2
Staler Island­USA,1
Stalldacher See i. Oberbayern,1
Stallupoenen,0
Stammheim,0
Stampa im Bergell,0
Stanislau­Galizien,1
Stans,0
Stans­Shweiz,1
Stanz,0
Stargad,0
Stargard,1
Stargardt],0
Starnberg,1
Starzeddel,0
Staßfurt,0
Staudemin,0
Staudernheim,0
Staupitz i.d. Niederlausitz,0
Stawick­Schottland,0
Stebach,1
Stebbach,0
Steckborn,2
Steckborn[,0
Steckborn­Schweiz,1
Steckbrn,0
Steda?,0
Steeg,0
Steele,0
Steen­Holland,0
Steiden,0
Stein,1
Stein a. Rhein,0
Stein a. Rhein­Schweiz,1
Stein a.Rh.,0
Steinach,0
Steinau a.d. Oder,0
Steinbach,0
Steinbach-Hallenberg,0
Steinbach-Sennheim i.d. Vogesen,1
Steinenberg,0
Steinenbronn,0
Steinfischbach,0
Steinhausen,0
Steinheim,0
Steinhülben,0
Steinkirchen,0
Steinsbach a.D.,0
Stellenbosch­Süd-Afrika,0
Stenay,1
Stendal,3
Stendal i.d. Altmark,1
Stennfelde,0
Stephanshof,0
Sterling­Schottland,0
Sternberg,0
Stetten,2
Stetten a. Heuchelberg,0
Stetten a. kalten Markt,1
Stetten a.H.,0
Stetten i. R[emstal],0
Stetten i. Remstal,2
Stetten u. Hohlstein,0
Stetten u. Holstein,1
Stettin,6
Steubenville,0
Stevelin i.P.,0
Stewenhagen,0
Steyr,0
Stieders,0
Stiege,0
Stieglitz,0
Stierstadt,0
Stilli,0
Stirling­Schottland,0
Stochau?-Ransbach,0
Stockach,0
Stockheim,0
Stockholm,0
Stockholm­Schweden,1
Stockton on Lees­England,0
Stödtlen,0
Stollberg,0
Stollberg a. Harz,0
Stollig,0
Stolp,1
Stolpen,0
Stolzenau,0
Stora Warnsberg,0
Storkheim,0
Storkow,0
Stößen,1
Stötten,0
Straalhof,0
Strackholt,0
Strada,0
Straelen,0
Stralsund,2
Stralsund i. Neupommern,0
Strasburg,0
Strasburg i.d. Uckermark,1
Strasen,0
Straßberg,1
Strassberg a. Harz,0
Straßburg,8
Straßdorf,0
Straubing,0
Strausberg,0
Strehlen,1
Strelitz,0
Striegau,0
Strinum,0
Stromberg,0
Strümpfelbrunn,0
Stücken,0
Stuhlweißenburg­Ungarn,0
Stunsdorf?,0
Stutgart,4
Stuttgaart,1
Stuttgart,810
Stuttgart an Kriegsfolgen,1
Stuttgart Sillenbuch,1
Stuttgart-Bad Cannstatt,3
Stuttgart-Bad-Cannstatt,1
Stuttgart-Berg,1
Stuttgart-Birkach,1
Stuttgart-Botnang,1
Stuttgart-Cannstatt,10
Stuttgart-Degerloch,10
Stuttgart-Gablenberg,2
Stuttgart-Heslach,1
Stuttgart-Hohenheim,1
Stuttgart-Obertürkheim,1
Stuttgart-Stammheim,1
Stuttgart-Untertürkheim,1
Stuttgart-Vaihingen,1
Stuttgart-Weilimdorf,1
Stutttgart,1
Südenseehof i. Angele?,0
Suderode,1
Suemiswald?,0
Suesswinkel,0
Sugenheim?,0
Suhl,0
Sukow,1
Sulgries,0
Sulingen,1
Sulz,0
Sulz a. Neckar,0
Sulz a.N.,2
Sulzbach,2
Sülzbach,0
Sulzbach a. Kocher,1
Sulzbach a.d. Murr,0
Sulzbach-Schloßschmiedelfeld,0
Sulzburg,0
Sulzdorf,0
Sülzenhayn,1
Sulzfeld,1
Sülzfeld,0
Sülzhayn,1
Sulzscheid,0
Sundorn,0
Süplingen,0
Suppingen,0
Supplingen,0
Surbiton and Escher,1
Sursee[,0
Süshörn,0
Süßwinkel,1
Suttgart,1
Süwürder-Dech,0
Swampreott?,0
Syburg,1
Sz. Panith­Ungarn,0
Szeged­Ungarn,1
Szentgerliere,0
Szklemo­Ungarn,0
Szt. Nicolau­Ungarn,0
T. Bazardjik­Bulgarien,0
T. Vezseny­Ungarn,0
Taarstedt,0
Tabarz,1
Täbingen,0
Taganrog­Russland,0
Tahure,2
Tailfingen,0
Taiwan,1
Tambaya­Mexiko,0
Tambov,1
Tampere­Finnland,1
Tangemünde,0
Tangermünde,2
Tangon­Frankreich,0
Tannenhof,1
Tannenhof i. Lüdringhausen,1
Tannenkrug,0
Tannhausen,1
Tarnow,0
Tarp,0
Tarthun,1
Tating,0
Tauberbischofsheim,0
Taunfeld,0
Techwitz?,0
Tecklenburg,0
Tegernau,0
Tegernsee,1
Tegucigalpa­Honduras,1
Teheran­Iran,1
Teicha,0
Teinach,2
Tellicherry­Ostindien,0
Temesvar­Ungarn,0
Tempelhof,0
Templin i.d. Mark Brandenburg,1
Temuco­Chile,1
Ten Brielen,1
Tennenbronn,1
Tennstedt [i. Thüringen,0
Teplitz,1
Teplitz-Schönau,1
Terichow,0
Terwil,0
Tessin,0
Teterow,0
Tetschen a.d. Elbe,0
Tettau,0
Tettnang,11
Teufen,0
Teufen­Schweiz,1
Teufenthal,0
Teufringen,0
Teugenhausen,0
Tezpur,0
Thale a. Harz,0
Thale i. Harz,1
Thalheim,0
Thalwil­Schweiz,1
Thamm,0
Thamsbrück,1
Thann i. Oberelsass,0
Thannhausen,1
Thannheim,0
Thannshardt,0
Thayningen,0
Theisbergstegen i.d. Pfalz,1
Theisbergstegen i.d. Rheinpfalz,0
Themar,1
Thengen,0
Thening,0
Thenningen,0
Therwil,0
Thesalien­Griechenland,0
Thieringen,0
Thieval,1
Thieval a.d. Somme,1
Thondorf,1
Thönning,0
Thonon,2
Thor von Pelz,0
Thörigen,0
Thorn,0
Thorst,0
Thuin,1
Thun,0
Thuningen,0
ThunßSchweiz,1
Thunstetten?,0
Thunum,1
Thurnau,0
Thurnau i. Oberfranken,1
Thusis,2
Tiefensee,0
Tiefhartmannsdorf,0
Tiegenhof,0
Tiflis,0
Tiflis­Armenien,1
Tigerfeld,0
Tilsit,0
Tirol,1
Tittmoning i. Oberbayern,1
Tnemekow,0
Tnoiebefleth?,0
Tobel,0
Todtmoos,1
Toibohm,0
Tokyo­Japan,0
Tölz,1
Tommerdingen,0
Tondern,1
Tönning,0
Tontagnola,1
Torgau,2
Tossens,0
Traar,0
Traben,0
Traben-Trarbach,1
Trachenau,0
Tralau i. Holstein,0
Trapezunt­Türkei,0
Trarbach a.d. Mosel,0
Traunstein i. Oberbayern,0
Trebelshain,0
Trebsen,0
Tremessen,0
Treptow,0
Treptow a. R.,0
Treptow a.d. Rega,0
Treschklingen,0
Treuchtelfingen,0
Treya,0
Trichtingen,0
Triensbach,0
Triepkendorf,1
Trier,3
Trier nach Verwundung,1
Trillfingen,0
Trimmis,0
Tringen,0
Trin­Schweiz,1
Tripolis­Lybien,1
Trochtelfingen,3
Trogen,0
Trossingen,0
Troy,0
Truchtelfingen,0
Trüttlikon,0
Trzcielino,0
Trzciniec­Russland,1
Tschatschak­Serbien,0
Tsingtau-Qingdao­China,1
Tübingen,227
Tübngen,1
Tüllingen,1
Tunbridge Wells,1
Turkowo,0
Turku,1
Tuttlingen,8
Tuttlingen a.d. Donau,0
Tutzing,1
Tutzing i. Oberbayern,0
Tweedt,0
Twixlum,0
Überlingen,10
Überlingen a. Bodensee,1
Überlingen a. See,0
Übrigshausen,0
Uchta,0
Uchtenhagen i.d. Altmark,1
Ückeritz auf Usedom,1
Uckermünde,0
Udapi­Ostindien,0
Udapi­Ost-Indien,0
Uedemesbruch,0
Ueken,0
Uelzen,1
Uerdingen,2
Uetersen,0
Uffelen,0
Uffenheim,0
Uftrungen,1
Uhingen,0
Uhlbach,1
Uhorszka,0
Ührde,0
Uihingen,0
Ujest,0
Uk,0
Ükermünde,0
Üllnitz,0
Ulm,85
Ulm [a.d. Donau],0
Ulm a.d. Donau,1
Ulm-Wiblingen,3
Undingen,0
ungar. Brod,0
Ungarisch-Altenburg,0
Unlingen,0
Unna,1
Unter-Aegeri,0
Unterbarmen,0
Unter-Böhringen,0
Unterderdingen,0
Unterdeufstetten,2
Unter-Deufstetten,0
Unterdischingen,0
Untereggen,0
Untereisenbach,0
Unterensingen,1
Unter-Ensingen,0
Unteressendorf,1
Untergröningen,0
Untergruppenbach,0
Unterhausen,0
Unterheimbach,0
Unterheinrieth,0
Unterhohenried,0
Unterkochen,0
Unterleinleiter,0
Untermünkheim,0
Unterneustetten,0
Unterregenbach,0
Unterreichenbach,0
Unterriexingen,0
Unterriexingen a.d. Enz,0
Unterrodach,0
